_	3687647
a	2913418
e	2571699
i	2447588
r	1927279
l	1892636
n	1836921
k	1157997
ı	1032307
d	1022502
t	1021873
m	968707
s	885303
u	791342
y	724944
o	643639
b	574223
n_	527840
e_	516876
ar	490158
la	482678
er	478285
ü	462132
le	440526
an	405767
in	401311
a_	393669
i_	390927
z	364121
_b	358346
g	353119
ş	352828
v	313247
il	310662
de	309035
ir	308678
en	289356
_k	288909
ri	269041
ma	265556
r_	259974
da	256086
li	255210
_d	254530
h	254225
c	251726
ın	247963
ç	242812
_s	241767
k_	241553
p	239620
_i	237159
_a	234789
ğ	233748
lar	230523
ya	225407
_y	225320
al	222695
ra	222622
ı_	219057
nd	218009
bi	216202
ö	208132
ler	206265
me	202213
ak	200015
_g	196551
ek	190224
_t	189183
te	188909
ka	188349
el	188130
ve	185438
si	185418
_v	185352
di	183239
eri	177817
ta	177274
re	175507
ni	173957
ti	172079
_o	163063
_ve	160680
et	159210
ol	155155
ne	152812
rı	150611
_e	143906
f	142487
ay	142206
as	141983
sa	140421
_bi	136960
an_	133772
in_	133613
u_	130094
nı	128602
_m	127638
ki	127138
arı	126664
_h	126030
un	125632
am	125467
lı	124975
ve_	124803
es	122048
na	121567
ik	120079
is	119940
mi	117785
ye	117519
da_	116402
or	113591
em	113374
ul	112762
on	112179
de_	112092
en_	111904
ara	111152
_ka	110786
_ya	110031
im	109159
at	108303
kl	108169
bu	107829
sı	107733
bir	106210
ha	106200
ile	104612
ge	104533
ed	103839
_ol	103658
ad	101646
nl	101217
ıl	100930
ba	99965
ur	99525
rl	98346
m_	98118
lan	97410
iy	97286
nda	95987
l_	94802
lm	94127
st	93075
ir_	91923
iz	91441
_de	89965
se	89295
rin	89029
iş	88066
ır	87475
lu	85276
ru	85144
ini	84709
kt	83437
rd	83252
t_	83169
yo	82427
ür	82238
tı	80286
_ge	79754
ün	79190
dı	78536
aş	78026
_ç	77602
er_	77068
gi	76354
nu	75613
ili	75131
ke	75071
ın_	74073
nde	73724
esi	73234
_ba	70927
ku	69716
it	69072
ak_	68881
bil	68382
ce	68004
ey	67934
ği	67634
le_	67631
_sa	67383
_ö	67377
ası	67223
ind	67218
_p	66964
_bu	65399
ap	65373
_ta	64977
ele	64646
z_	64609
ko	64326
az	64236
ca	64117
ll	63709
_ha	63513
be	63480
ınd	63193
ar_	63172
ld	62938
ri_	61892
ama	60516
ını	60117
ze	59983
rın	59931
_il	59867
ık	59285
ab	59180
n_b	59170
çi	59147
ala	58895
ola	58534
edi	58492
tü	58488
anı	58116
den	57767
ml	57222
dir	57081
du	56819
rm	56679
e_b	56036
ış	55346
bu_	54991
ere	54312
şt	53379
ön	52716
_te	52692
_da	52345
yı	52272
iç	52258
rk	52129
rt	51721
so	51187
_ü	51158
gö	51157
um	51099
ne_	50872
nla	50804
sin	50766
li_	50765
ah	50542
_f	50496
ağ	50488
_ku	50316
ğı	50285
eli	49924
ör	49457
nc	49098
ni_	49049
nin	49036
mı	48834
eti	48530
_ko	48265
ım	48098
tl	47679
_gö	47675
dan	47670
ev	47625
len	46972
si_	46226
ik_	46176
ek_	46051
eğ	45698
na_	45359
_al	45238
eni	45093
lma	44898
alı	44838
a_b	44626
va	44610
ok	44511
tir	44481
_n	43838
yl	43677
lir	43649
ya_	43533
e_k	43521
rı_	43335
_iç	43202
çe	43162
za	43155
aya	42618
nm	42562
dü	42339
_u	42031
ki_	41943
rak	41824
ec	41817
ine	41683
_so	41323
pa	41178
kı	41169
anl	40977
yor	40971
mu	40933
ci	40780
sın	40694
i_b	40667
iğ	40653
ro	40429
n_k	40312
kle	40273
he	40253
nın	40121
lik	39787
ş_	39474
su	39376
tu	39113
üz	39064
_be	38846
yap	38766
içi	38571
nt	38553
_ye	38484
ac	38483
ist	38313
mas	37902
uru	37901
e_d	37874
iri	37848
hi	37740
kla	37727
nı_	37501
kar	37398
n_s	37224
iye	37128
mek	36999
_se	36997
rle	36949
ede	36890
id	36732
n_d	36665
ekt	36634
ana	36578
şi	36541
ük	36513
fa	36488
eme	36394
ıla	36358
çin	36196
şı	36168
ız	36162
to	36158
ül	36152
ma_	35953
lg	35905
mak	35882
_ar	35748
gü	35733
şa	35524
e_g	35478
şl	35333
rs	35198
yi	35182
e_y	35164
uy	35084
zi	35008
rü	34980
ulu	34945
eği	34805
ste	34695
_ma	34690
onu	34492
n_a	34250
ver	33943
_me	33837
n_y	33784
a_k	33623
e_i	33567
im_	33285
mü	33246
ça	33205
e_s	33164
_is	33137
ada	33058
a_d	32925
ilm	32794
iği	32698
ard	32603
s_	32529
üm	32435
ığ	32282
ril	32238
tan	32077
sı_	32053
ayı	32038
öz	32005
man	31999
lam	31924
ece	31846
şm	31832
un_	31815
rek	31753
_r	31752
yü	31716
ü_	31674
do	31637
unu	31603
ter	31560
i_i	31431
av	31298
mal	31030
_ş	31001
lü	30818
n_i	30800
rla	30768
la_	30728
ığı	30701
isi	30667
ına	30550
gör	30470
eki	30412
_ed	30222
tar	30134
zl	30016
_c	29915
ula	29860
_he	29847
tm	29747
re_	29706
ra_	29690
kon	29595
ns	29392
lla	29305
baş	29182
pl	29172
eş	29040
e_a	29032
imi	29004
mes	28995
et_	28956
j	28914
tür	28907
el_	28889
us	28844
a_g	28700
lı_	28653
i_k	28646
gel	28580
n_t	28436
p_	28420
_di	28322
uz	28116
emi	28076
_an	28055
ene	28013
oru	28002
kte	27749
son	27730
ekl	27675
lme	27643
ger	27609
ari	27296
abi	27189
kur	27169
kan	27132
ye_	27095
ılı	27031
af	26998
_gi	26988
ndi	26967
dil	26917
ıy	26912
ks	26807
ğu	26754
a_y	26711
_tü	26668
i_v	26650
adı	26602
der	26580
e_t	26570
i_d	26501
uk	26275
n_g	26264
end	26255
_si	26154
sl	26120
erl	26104
eb	25968
iyo	25939
kü	25923
öne	25864
dır	25844
aç	25728
pr	25706
uş	25498
a_s	25489
bul	25351
olu	25333
zı	25309
lem	25298
_gü	25251
i_a	25112
yan	25108
üze	25030
tim	24926
lık	24829
yar	24822
kul	24807
erd	24730
atı	24645
i_s	24485
’	24460
aca	24447
al_	24393
ali	24349
cak	24315
ren	24290
ken	24186
_z	24097
lt	24040
_do	24030
tr	23916
me_	23902
rma	23817
ez	23771
aki	23688
san	23669
lk	23651
ık_	23646
_dü	23644
ğr	23634
şe	23634
nü	23600
_ça	23595
ret	23582
ço	23521
pı	23442
rum	23428
ıs	23391
a_i	23379
nle	23306
irl	23145
çı	23144
ilg	23139
akt	23080
ğl	23057
fi	23010
ikl	22996
_in	22983
lgi	22974
tem	22961
tır	22941
niz	22899
_iş	22705
i_y	22702
sta	22701
sü	22612
_ön	22600
yle	22474
yu	22441
i_g	22397
a_a	22391
kta	22389
iz_	22380
ut	22379
e_e	22378
apı	22375
_et	22315
tt	22291
_ki	22277
şti	22247
nun	22238
vi	22236
tle	22226
rme	22205
nma	22204
_ke	22200
cı	22118
k_b	22080
mle	22063
yet	21895
kal	21888
yon	21677
eç	21665
i_t	21642
_fa	21587
r_v	21583
gu	21535
ted	21401
ull	21354
üy	21337
 	21315
and	21301
uğ	21204
n_e	21201
değ	21132
oğ	21068
min	21037
op	20985
no	20911
om	20897
i_o	20855
k_i	20828
r_a	20789
_ay	20658
te_	20622
n_h	20609
lo	20593
n_o	20510
miş	20502
r_k	20494
ip	20463
rde	20448
eye	20433
n_v	20376
bel	20365
arl	20334
ı_i	20302
ih	20288
ib	20270
üre	20166
aha	20104
_en	20097
olm	20095
mad	20051
şma	20023
rda	19888
rul	19874
akl	19843
tek	19788
mel	19747
yer	19745
lin	19742
_pa	19718
art	19715
_ço	19680
ağl	19659
ği_	19649
sy	19585
yıl	19547
kil	19536
ağı	19459
ün_	19414
cu	19393
_l	19317
r_b	19284
ı_b	19222
_ne	19205
_mü	19172
işi	19152
uğu	19007
bü	19002
os	18974
ras	18972
k_k	18906
gr	18902
ic	18893
_or	18867
nce	18857
on_	18845
mla	18811
ğin	18785
und	18706
ürk	18677
e_o	18659
yen	18642
lay	18629
po	18567
üş	18515
ild	18491
at_	18486
_yü	18468
ğı_	18458
ldu	18448
ga	18392
tme	18269
r_d	18250
may	18108
ğe	18106
_pr	17984
bo	17953
pro	17933
ç_	17931
say	17916
met	17843
pe	17819
pla	17748
diğ	17721
hal	17705
rke	17698
old	17691
ng	17595
ran	17595
_va	17558
lun	17538
öl	17532
ot	17483
net	17452
a_t	17448
gün	17446
işt	17445
ce_	17367
_uy	17364
azı	17314
kli	17314
dur	17282
yük	17279
şk	17259
lış	17244
miz	17227
ok_	17195
nel	17194
çal	17142
tes	17142
ta_	17104
e_h	17058
ımı	16995
ldi	16994
etm	16989
tur	16980
her	16966
_sü	16955
ebi	16855
ite	16852
ılm	16844
aşa	16828
yö	16790
ı_v	16751
r_s	16693
let	16654
cek	16638
nk	16612
ell	16567
izi	16539
iti	16533
e_v	16520
enl	16511
yg	16507
e_m	16472
aşı	16410
etl	16394
üt	16389
dah	16377
r_i	16329
gil	16317
anm	16294
  	16284
r_y	16260
raf	16234
men	16230
yla	16228
irm	16220
kad	16187
kat	16039
ürü	16026
fe	16019
_du	15994
ı_k	15944
nu_	15935
_yö	15932
a_v	15917
rta	15894
nan	15888
yön	15885
lle	15872
mi_	15829
_mi	15826
ğın	15808
öre	15784
tal	15781
eml	15775
şle	15743
zd	15727
k_d	15698
rli	15659
_yı	15610
zer	15603
_sı	15572
ısı	15552
zm	15549
n_m	15516
_bü	15477
ı_d	15443
dar	15362
tel	15359
mış	15354
_to	15339
işl	15339
rar	15331
çok	15322
şla	15301
asa	15248
_yo	15233
ıkl	15222
am_	15197
idi	15172
y_	15131
rg	15128
sür	15110
rdi	15109
md	15017
gen	15007
ort	14971
k_s	14959
_hi	14956
amı	14955
aka	14901
sun	14877
ers	14838
ı_s	14820
pıl	14818
if	14782
k_v	14782
ğer	14775
zel	14754
