_	7050850
ا	4298781
ر	2498268
ي	2263671
د	2042229
ن	2000020
ه	1751239
و	1619148
م	1608144
ت	1421213
ب	1247946
ه_	991773
_ا	967961
س	918970
_ب	785085
ل	756940
ش	717322
ن_	713250
ر_	704861
ي_	692974
ز	624166
_م	622858
ان	618901
_د	573428
اي	521118
ك	472271
د_	467964
ا_	464399
را	456822
ار	432651
ف	419789
ت_	402101
گ	385450
_و	385160
و_	351459
خ	349572
در	347900
ع	340955
ق	331749
ی	327573
ست	313618
ک	309264
ان_	304716
با	302984
_ت	302105
ج	298855
ين	285752
_در	285455
_و_	284092
_ر	282111
ند	280697
از	280471
دا	276739
_ن	271795
در_	270399
م_	269444
ح	268113
به	264221
ز_	263373
اس	262217
ها	258722
_ك	255628
ما	238190
به_	237452
ام	236589
رد	229565
_ش	229125
‌	227561
_به	220180
ين_	214942
_با	212399
ل_	212185
_ه	211456
_س	208885
مي	207313
ال	195625
بر	195289
پ	195030
آ	193967
از_	193284
ور	189252
،	188640
ده	187366
ود	186732
اد	186078
ري	184470
،_	184396
_اي	182603
وا	180564
_خ	178898
ص	176860
_اس	173443
_ک	171966
ه_ا	170179
است	169954
ى	167485
_از	167223
_آ	166748
ی_	163092
اي_	161548
يا	160152
ى_	160055
رو	158850
ني	158767
اين	152261
ط	145577
سا	145229
_پ	140356
_را	140319
لا	140266
_بر	138422
ير	137398
ده_	136433
_گ	134731
اه	134272
ار_	132794
نا	132289
يد	129627
تا	129609
را_	128681
دي	126794
_ج	121973
ات	119870
ه_ب	119509
لي	118976
_دا	116184
_ف	114057
ش_	112351
ي_ا	110564
_ح	109576
_مي	107758
شد	106947
ر_ا	106241
هم	105643
خو	105445
يم	103335
ته	101890
با_	101814
فت	100844
چ	100198
اب	99688
ون	96698
ند_	96604
هاي	95423
ست_	94701
اش	94605
تر	94051
نه	93127
_ع	92579
ران	92543
_ق	91749
ن_ا	91547
كه	89792
وي	89130
تي	88333
گر	87916
كه_	87733
سي	86601
مر	86395
_خو	86264
ره	86028
تو	85050
مو	84470
شت	83770
ود_	83333
شو	83247
بي	83216
زا	83156
ض	83064
ول	82253
س_	81972
ن_ب	81063
ال_	80781
دو	80779
ه_م	80707
_شد	80677
ا_ب	79937
ه_د	79776
دار	79135
مه	78719
ات_	78146
_كه	77613
ب_	76912
اف	75896
بو	75045
من	74495
_هم	74436
ي_ب	74234
ر_م	73909
_ي	72653
ای	72243
_سا	72085
ن_م	72037
نو	71961
ها_	71902
هر	71396
رس	71219
مان	71214
فر	71156
ري_	71012
وز	70737
زي	70264
ام_	70253
او	70016
گا	69702
ته_	68612
مي_	66925
دن	66744
كر	66618
يد_	66424
جا	66141
ي‌	66044
که	66041
د_و	65530
رد_	65482
يت	65454
برا	65366
قا	65136
ور_	65053
‌ه	64756
که_	64510
‌ها	64228
شا	63349
_ان	63290
ي_د	62557
يل	62440
آن	62141
ظ	61939
_ز	61812
كا	61792
راي	61155
ه‌	60818
ر_ب	60489
ا_ا	58781
ن_د	58769
ر_د	58348
يس	57655
كن	57574
_که	57040
يش	56778
ي_م	56697
_آن	56648
_چ	56479
_رو	56346
وان	56038
اد_	55538
غ	55145
_بو	54687
ني_	54449
اع	54379
يم_	54335
بود	53965
يك	53893
_ام	53853
نگ	53550
_تو	53530
مل	53387
ذ	52809
خا	52681
رم	52015
اه_	51860
مد	51785
رت	51594
رف	50969
كرد	50887
_ما	50455
يي	50450
_دو	50448
_كر	50352
د_ب	50137
مي‌	50042
مت	49690
هد	49206
د_ا	49122
ارد	48678
نه_	48371
_تا	48163
_ص	48113
رن	48027
نت	47976
_مو	47603
ستا	47477
ع_	47456
اري	47278
ون_	47162
اني	46808
تن	46761
_ني	46728
اند	46600
ا_د	46325
ما_	46213
ه_و	46193
زار	46182
_بي	46175
ك_	46042
مس	45654
يز	45523
_مر	45438
فا	44995
ت_ا	44780
اق	44542
و_ب	44513
عا	44480
نم	44374
د،	44232
سر	44170
ره_	44160
حا	44130
يت_	43669
تم	43635
د،_	43513
گي	43466
خوا	42915
مه_	42817
داد	42723
و_ا	42683
ق_	42615
ف_	42191
_من	42140
_ها	42123
سال	41893
مع	41728
_فر	41601
دان	41584
باز	41273
ه_ه	40861
نش	40655
پا	40614
اخ	40614
ت_ب	40535
خود	40475
لي_	40461
ت_و	40447
خت	40400
يه	40315
ن_ر	40153
پي	40124
کن	40069
می	40049
ث	39980
کر	39808
زم	39783
يرا	39767
هم_	39571
اشت	39538
ئ	39389
وس	39135
تان	39008
بر_	38867
يان	38864
گف	38862
گفت	38832
ي_و	38427
ه_ت	38391
وم	38379
رب	38218
رگ	38080
شن	37971
ير_	37947
رش	37747
هي	37698
وي_	37663
جه	37643
هن	37554
ز_ا	37482
عل	37365
ای_	37319
شده	37229
کا	37200
دم	37191
ه_ن	36865
_ط	36652
ا_م	36483
شور	36446
روز	35783
_گف	35736
اح	35679
گاه	35618
ن_و	35581
_مس	35448
_دي	35431
اره	35361
اير	35290
ه_ش	34935
پر	34894
له	34819
ايي	34818
نن	34732
شه	34645
د_د	34645
_كا	34277
_شو	34245
تي_	34242
_اف	34191
يو	34112
نند	34112
د_ك	34107
ت_م	34029
آن_	33801
شود	33720
انه	33599
داش	33529
و_م	33040
_پي	32924
نها	32922
دس	32525
شر	32509
جم	32438
يي_	32438
دي_	32407
آم	32196
ن_ت	32069
جو	31962
_گر	31947
د_م	31916
يگ	31897
ي_ك	31886
اده	31815
م_ا	31714
م_ب	31668
مح	31639
سو	31525
_ل	31288
شي	31222
لم	30934
گو	30821
بت	30808
نظ	30805
اما	30784
امه	30728
يه_	30574
نام	30567
ندا	30535
نس	30508
_سر	30445
_خا	30299
وش	30251
کرد	30248
بل	30217
طر	30144
_كن	30125
_او	30105
_ار	30079
_حا	30008
‌ا	30007
تر_	29888
_کر	29872
اج	29765
صو	29676
قر	29653
وج	29600
ي_ر	29595
ح_	29424
ردا	29317
ط_	29248
ه_ر	29232
،_ا	29105
زن	29091
رده	28955
ي_ت	28912
ین	28871
مش	28817
ه_س	28803
ن_ن	28717
ژ	28683
ری	28622
ت_د	28560
اى	28517
واه	28395
اى_	28362
ورد	28321
ل_ا	28306
نج	28258
تا_	28254
ک_	28200
ارا	28186
تب	28178
قي	28058
لو	28046
_پا	28045
وب	28004
ر_س	27869
تيم	27805
كار	27785
_جا	27735
وز_	27692
كش	27677
بار	27653
له_	27499
دن_	27455
_مح	27448
و_د	27393
ر_ن	27358
نب	27322
يش_	27286
لت	27202
_نم	27197
نده	27182
گر_	27174
_پر	27149
ديد	27141
رك	27134
_آم	27134
»	27090
_وا	27072
لام	26886
رفت	26853
رت_	26768
يك_	26762
م_م	26754
_يك	26734
_نا	26652
«	26560
دند	26533
وه	26520
يک	26510
ر_ر	26421
يز_	26378
عي	26364
ماي	26353
ت_ك	26338
گز	26155
ي_ن	26078
مين	26070
في	26030
ر_ت	26029
نی	25746
ي_ش	25724
دگ	25667
رز	25646
توا	25613
ی_ا	25591
شته	25586
سل	25570
ر_ش	25568
قد	25516
دست	25516
د_ک	25487
ر_و	25460
_اع	25428
ايد	25328
تق	25288
_کن	25284
اط	25197
هر_	25186
_كش	25179
اص	25176
ا_ت	25127
باش	25056
چن	25039
نان	25029
امي	24785
ه_خ	24764
_مع	24582
ه_ك	24444
يل_	24342
جر	24285
_يا	24261
اخت	24235
ه_گ	24235
_می	24232
شم	24201
ز_م	24191
حم	24190
فته	24124
هد_	24095
وار	23938
صا	23820
_نظ	23757
ى_ا	23746
_تي	23699
چه	23685
تص	23629
عت	23584
_مش	23518
كي	23399
»_	23389
گذ	23307
د_ر	23207
يا_	23161
سه	23153
رار	23120
زه	23119
_دس	22908
_«	22853
_قر	22829
يست	22813
د_ت	22808
اهد	22784
رخ	22669
انت	22643
ظر	22639
گزا	22632
زما	22612
اك	22567
ازي	22543
ن_ك	22520
ز_ب	22494
زي_	22305
بد	22293
ضا	22280
_مد	22248
ن_س	22152
،_ب	22143
عد	22004
باي	21996
ر_ك	21968
رها	21964
گ_	21896
_شر	21870
ه_آ	21846
وت	21821
هو	21809
عه	21751
_مت	21674
فز	21597
سيا	21584
تح	21524
مق	21441
تل	21439
يار	21397
ساز	21390
ي_ک	21387
ولي	21386
نوا	21371
شان	21325
افز	21308
رات	21301
الي	21231
بال	21195
تما	21192
ر_ح	21167
شد_	21162
دام	21113
ا_و	21098
فت_	21087
ین_	21086
ول_	21051
_شه	21036
عم	21021
و_ت	21018
يس_	20961
دم_	20892
عر	20867
_ال	20798
بان	20795
لب	20790
ن_ه	20728
مج	20700
ا_ر	20610
زو	20589
قرا	20530
قه	20518
جام	20504
شهر	20501
ل_ب	20448
راه	20433
سان	20386
_کا	20339
اب_	20284
_سي	20282
نيز	20239
ن_ش	20238
ارت	20231
ي_خ	20210
ايش	20197
صد	20192
م_د	20191
ر_خ	20162
ارش	20122
خب	20108
_تر	20085
_ای	20071
_سو	20054
ز_د	20047
قت	20037
ا_ن	20000
حال	19973
م_و	19973
تند	19937
بس	19931
ه‌ه	19905
ه‌ا	19891
رما	19834
قل	19831
_مق	19811
ضو	19795
هان	19785
انس	19732
وع	19660
بن	19658
يگر	19633
لت_	19549
من_	19547
شك	19475
كت	19420
های	19369
ى_ب	19351
نف	19320
سن	19277
می_	19239
ت،	19238
گير	19206
صل	19195
تع	19190
فرا	19109
ادا	19062
ه_ع	19032
جه_	19031
الا	19004
ي_ه	18928
وق	18919
_مج	18913
ت،_	18900
رش_	18851
رين	18735
ه_پ	18726
زد	18615
دل	18597
_جم	18592
شگ	18574
مور	18543
نظر	18538
نق	18507
نما	18486
كشو	18463
ادي	18457
خي	18443
ي،	18434
ر_آ	18395
رح	18373
ل_م	18342
يب	18311
خبر	18249
دی	18202
بي_	18200
ن_خ	18173
_نو	18154
هس	18129
ردن	18123
ي،_	18122
سب	18109
،_م	18109
ذا	18041
_رس	17984
عن	17956
تخ	17951
ت_ک	17925
س_ا	17915
ديگ	17852
لی	17827
_عل	17814
هست	17805
تش	17734
_مل	17716
_غ	17616
ج_	17600
پس	17599
ن،	17588
_زم	17568
يون	17561
اگ	17400
سي_	17394
مرد	17384
_خب	17380
تف	17379
خر	17310
حد	17302
ن،_	17288
برن	17272
تري	17237
ت‌	17191
کار	17186
عه_	17184
ش_ا	17184
_هس	17157
خص	17059
حت	16919
بخ	16888
شت_	16884
وري	16873
‌ش	16872
e	16848
د_ن	16843
کش	16796
ر_گ	16788
_قا	16779
حر	16776
يق	16770
گان	16751
_نش	16748
ی_ب	16686
ي_س	16580
_هر	16578
زش	16557
افت	16534
