_	6710856
ا	3231570
ی	2590942
ر	1744870
ک	1728969
و	1520702
ن	1389055
م	1249138
ے	1227734
ہ	1224641
_ک	1199434
ے_	1073508
ت	938113
ی_	926317
ل	893576
س	887055
د	756381
_ا	721401
ب	704752
ر_	610982
ں	588692
_م	574536
ں_	520815
ا_	516896
ہ_	437243
_ہ	412795
پ	404111
ان	399222
ج	390426
یں	377975
_ب	358673
ن_	347558
_س	342978
ھ	332257
گ	331339
می	320847
یں_	318539
کی	304895
ئ	294053
_ن	291249
کے	284102
ع	283680
ف	281332
_پ	276842
ش	273870
کے_	273619
۔	267792
_کے	266026
ق	264498
ور	264151
ت_	262341
_کی	259509
و_	258314
ار	256242
ز	244171
_ت	241604
یا	240873
ح	230290
_د	229476
نے	224263
_می	221001
نے_	217455
_ج	215886
ری	212942
کی_	211485
ٹ	201493
میں	198766
کا	194252
م_	192147
ال	189211
ل_	185451
کہ	178639
د_	177580
کر	175980
ہے	175250
را	172856
س_	171030
ام	170804
او	170649
ہی	170635
خ	170585
_و	170264
اس	169533
وں	168129
ے_ک	167680
ور_	167408
کو	166633
ان_	165514
وں_	161803
لی	161201
_گ	156509
_ر	153593
ای	152616
_کر	151001
ہو	150780
_ہے	150227
چ	149917
وا	149356
لا	148701
_کا	146927
سے	142301
اور	139397
ما	138430
_او	138135
سے_	137862
_کہ	137118
ص	137038
ائ	134472
ات	134215
_ل	133030
_کو	129498
ی_ک	128913
تا	128152
کہ_	127306
نی	126728
_سے	123269
ہیں	122242
دی	121953
یک	121528
ک_	120282
با	119312
آ	119065
یا_	117994
ین	117964
ئی	115790
_ہو	113197
ے_ا	112890
کا_	112284
نا	110615
رو	110543
_نے	110243
ط	109931
ئے	108035
ں_ک	107434
پر	106309
نہ	106259
ه	105832
ہے_	105115
ست	104992
_آ	103558
جا	103441
_اس	101421
دا	100357
کو_	99880
ن_ک	99456
اد	98702
ی_ا	98445
_ح	98101
ب_	97190
ے_م	96341
_پر	94728
ڈ	93919
ھی	91844
ئے_	91466
اب	90969
_ع	90668
_ای	90665
ے۔	90649
_خ	90371
سی	89669
_ش	88278
ہا	87419
اک	86926
_ہی	86571
ا_ک	86011
یر	85991
بھ	84516
_ان	83864
ر_ا	83386
تی	83284
سا	82712
ا_ہ	82295
اس_	82062
تھ	81152
_ف	80084
اہ	79284
ت_ک	78826
ری_	78403
پا	77346
ار_	76978
ر_ک	76843
پر_	76832
ئی_	76325
_جا	76121
،	75251
مل	75145
ز_	74491
_چ	74408
یو	73742
رہ	73600
_بھ	72498
ف_	72445
_ی	71833
ات_	71825
ے_ہ	71661
ند	71518
_ق	70556
در	70551
ھا	70549
ے_ب	69610
ی_م	69176
دو	69061
ون	68739
ی_ہ	67952
ھی_	67028
ام_	66210
نی_	65718
ین_	64084
_پا	63853
اف	62994
یل	62883
یہ	62843
گی	62122
رت	61680
ہ_ک	61477
رن	61133
_دی	60922
_با	60426
ہ_ا	60073
ں_ا	59456
یس	59097
،_	58739
کر_	58673
تو	58261
ہے۔	58227
_نہ	58171
ڑ	58164
کس	57410
_۔	57236
ر_م	56276
بھی	55617
_تھ	55324
ے_س	54587
یہ_	54486
بر	54237
مر	53936
ظ	53798
نو	53492
لے	53326
من	53277
رد	53098
از	53075
بی	52903
یک_	52870
لی_	52339
گر	52246
ل_ک	51894
ه_	51439
_سا	51258
ائی	51160
نہی	51068
ض	51062
م_ک	50810
رک	50768
نگ	50372
ٹ_	50238
_ص	49910
زی	49743
لے_	49700
ی_ب	49061
ھ_	48751
مت	48740
ی_ت	48669
ستا	48450
_لی	48435
جو	48068
ول	48027
کھ	47634
تان	47403
س_ک	47357
یم	47176
تے	46847
غ	46837
نا_	46772
مو	46771
اع	46542
اق	46538
ید	46503
ں۔	46470
لو	46305
ق_	45901
عل	45556
ال_	45462
ں_م	45233
_دو	45029
تی_	44955
وہ	44863
انی	44829
یں۔	44549
ی_س	44449
پی	44203
قا	44082
ایک	43975
_وا	43676
سر	43556
ا_ا	43527
سل	43469
گا	43460
تے_	43417
اپ	43211
_ط	43202
سی_	43074
یر_	42915
ٹی	42483
وم	42286
یت	42272
ا۔	42161
کیا	42109
پن	42005
_رہ	41816
_ز	41652
گ_	41605
ے_ت	41555
ں_ن	41463
وئ	41414
ے_پ	41212
ی_ج	41035
فر	40913
وی	40777
ود	40536
وز	40385
اری	40328
ہا_	40268
ہم	39874
دہ	39691
_ڈ	39595
ے_ل	39395
در_	39040
ٹر	39038
ے_ج	38728
_گی	38704
سک	38423
ن_م	38350
ے_و	38347
اد_	37845
دی_	37828
ذ	37738
لک	37694
_مل	37671
رے	37617
د_ک	37570
وس	37180
ی_ن	37122
می_	36973
وال	36909
تر	36849
وج	36811
_ام	36643
ش_	36531
حا	36473
انہ	36348
بن	36051
ے_د	35948
پاک	35789
عا	35743
یش	35552
_تو	35484
اب_	35476
زا	35348
کست	35216
_یہ	35171
یٹ	35132
_در	34687
مان	34645
ر_ب	34544
_سی	34512
ہر	34344
ہ_م	34336
ہی_	34236
ر_د	34227
_پی	34174
عد	34000
ر_پ	33995
لہ	33851
شا	33826
طا	33816
ن_ا	33792
اکس	33749
رے_	33660
کہا	33606
و_ا	33566
ے_گ	33564
وہ_	33343
کن	33165
دار	33111
بل	33101
جن	33074
نس	33038
فی	32619
خا	32592
ا_ت	32579
ران	32487
قی	32144
_اپ	32035
کم	31677
گئ	31663
تا_	31647
خو	31540
ث	31130
لم	31066
سو	31044
شر	30770
نہ_	30768
حک	30616
ہن	30554
اپن	30502
ی_پ	30459
_بن	30403
رف	30357
اں	30341
یت_	29881
ا_ج	29593
لہ_	29550
کرن	29475
کار	29379
از_	29346
_وہ	29324
ریک	29295
اں_	29276
ر_س	29225
فا	29213
پو	29138
ہوں	29104
رم	29064
نت	28981
‌	28952
دہ_	28870
است	28846
ائے	28801
تھا	28760
مس	28692
_بر	28573
ج_	28497
ع_	28495
ہ_ہ	28081
تع	28043
