_	5997345
ا	4630745
ل	3413676
ي	2301356
ال	1890055
م	1844648
_ا	1691525
ن	1624871
و	1616712
_ال	1488700
ر	1364832
ت	1344762
ب	1013523
ع	966808
ة	895894
د	863177
ه	789341
ة_	771883
ف	770748
ن_	731174
س	726946
ق	659870
ك	603149
ي_	563131
ح	539717
_م	532808
أ	532103
ا_	505663
_و	457695
ج	401399
لم	379658
لا	348696
ل_	338505
_ب	328781
_ف	312246
ان	309364
ت_	308595
_ل	294236
الم	291434
في	290656
_أ	289707
م_	287081
ر_	284456
ش	276980
ية	275858
ط	273543
وا	273284
ص	265885
_ع	264428
من	263273
ى	255568
ى_	245892
ما	245789
خ	242921
_ت	239661
ة_ا	239199
د_	235176
ات	233236
_في	230780
في_	228738
ية_	226129
ه_	222474
،	216406
ن_ا	215068
،_	212865
را	212820
إ	208279
ذ	206700
ين	205373
ض	200388
ار	198716
_ي	195838
لي	192060
_من	190074
لت	181306
من_	181205
ها	180481
ز	177913
ول	173755
ري	173675
يا	173305
عل	170437
با	169337
لى	167900
ام	166958
لى_	166308
ات_	165050
ث	158178
نا	154288
ي_ا	147972
ير	146806
ب_	142307
الت	140663
_وا	136449
ني	135979
ع_	134557
ئ	131768
لع	127740
أن	125488
ان_	124799
بي	124618
ين_	123886
_إ	123355
غ	122023
ون	121838
لأ	121513
الا	119742
_ك	119579
ها_	119348
عا	119295
وال	117184
دي	115571
ت_ا	115053
_عل	112648
قا	112526
الع	111878
لك	110513
لل	110416
اس	109312
_ح	107774
_ه	107520
اد	105735
الأ	103329
ل_ا	103068
ست	102705
سي	101327
ما_	101280
لس	100402
ء	100144
اب	99402
_س	97086
و_	96664
مي	96239
_ق	94429
وم	94399
ف_	93969
دا	93914
على	93876
لح	93497
ا_ا	92987
مع	92505
كا	92306
ور	92061
_ن	91968
_أن	91381
لو	91107
لق	90675
لب	90022
اء	89073
رة	86275
ق_	85754
ائ	85740
ر_ا	84741
أن_	84252
اع	84078
له	84007
تي	83459
سا	82795
م_ا	82034
نه	81693
ى_ا	81364
س_	81282
ء_	80686
هم	80425
ك_	80311
ون_	79089
لن	78725
ته	78722
،_و	78379
نت	77259
مر	77217
وي	77106
رة_	76464
يد	76221
لد	76083
مل	75524
يل	75495
مو	75137
ة_و	74937
الح	74677
الس	74115
دو	73574
ال_	73447
عن	72997
عد	72326
لف	71950
اء_	71868
رو	71759
_با	71233
د_ا	70764
مس	70107
اق	69972
وق	69188
اف	68423
تم	68048
_ج	67161
لة	66872
جا	66814
_لل	66695
حا	65990
يم	65902
ه_ا	65456
بر	65364
قد	64774
لا_	64678
رب	63468
ام_	63184
ير_	63059
لج	63000
ة_م	62887
ظ	62699
ذا	62479
الب	62204
هذ	61900
دة	61853
اي	61815
بع	61421
تر	61368
فا	61330
مة	61327
يو	61318
مت	60856
_ر	60810
الق	59991
تح	59622
بل	59591
تا	59198
يس	59167
لة_	58834
_ان	58174
إل	57746
حد	57577
ن_م	57520
يق	57344
قي	56893
عر	56826
شر	56729
الد	56452
اح	56387
تو	56219
ة_ل	56170
بال	56137
يت	55961
_د	55929
لإ	55754
تق	55668
_عن	55238
قو	54791
اني	54489
_ش	54322
حي	54313
_إل	54181
كو	54139
وب	54010
أم	53999
رك	53954
هم_	53943
مة_	53888
طا	53803
تع	53773
كل	53633
سل	53368
ب_ا	53069
الج	52902
دة_	52883
ار_	52821
يه	52697
لش	52648
لر	52378
الن	51984
ول_	51904
وت	51819
يع	51288
ة_ف	50682
ي_م	50646
تي_	50570
_خ	50561
نو	50288
أو	50210
ً	50127
ود	49328
الإ	49275
ذا_	48900
الي	48850
ع_ا	48591
كان	48563
عم	48351
عي	48343
الف	48269
كي	48157
ئي	47810
الر	47738
الش	47707
ح_	47558
وس	47470
اً	47042
اج	46480
_هذ	46281
_مع	46270
او	45965
هو	45716
ة،	45302
_لا	45151
ة،_	44904
ا_ي	44160
نا_	44100
كن	44016
ة_ب	44006
در	43624
إلى	43585
الو	43198
ضا	42970
كر	42657
لتي	42591
اك	42445
مح	42442
_ما	42222
دم	42209
لذ	42174
وع	41861
إن	41692
اه	41290
شا	40932
ني_	40796
ن_ي	40769
فر	40728
نية	40532
سب	40481
عن_	40345
وف	40023
ا_م	39961
جم	39809
ً_	39291
نس	39259
صا	39203
ن_أ	39050
ؤ	38871
خل	38844
قر	38802
_كا	38562
الل	38556
يك	38548
ذي	38500
ض_	38434
زي	38160
يف	38104
الذ	38099
عة	38096
الك	37982
لم_	37967
كم	37915
اً_	37874
لص	37844
تل	37695
خا	37490
تن	37042
مج	37021
ل_م	37011
مد	36967
لام	36881
تب	36775
ر_م	36528
_ص	36450
حت	36439
رت	36430
لخ	36363
