_	5415203
i	3266510
a	3244536
e	3187936
o	2679040
n	2133532
t	1943612
r	1916015
l	1847505
s	1497442
c	1254943
d	1092641
e_	1065693
a_	1022467
o_	922697
i_	871436
u	871302
p	852810
m	771544
_d	672617
_c	526076
_s	518530
g	503150
on	494486
_p	468353
er	463286
_a	449089
v	437964
re	434310
to	405150
di	381968
an	368702
co	367348
in	365002
_i	359317
ta	354793
al	342564
la	338566
ri	336399
en	335485
h	328382
at	325061
nt	322243
de	321768
ti	317244
ra	315286
no	313426
f	309907
te	306487
l_	299080
ar	297807
n_	293101
_l	291693
b	290516
el	290098
_di	285242
io	284557
z	281147
ll	277310
st	276432
to_	272472
or	261607
ne	259821
li	258622
le	254363
es	241264
si	239462
la_	238504
ia	234138
di_	232450
_de	231187
_e	230841
_m	227550
ch	226932
ro	226150
il	223868
_co	218102
tt	213870
un	208980
na	201458
re_	199984
pe	198276
ni	193452
ca	193265
tr	189959
me	187425
it	185088
ma	183289
se	181536
_n	180546
so	178863
_r	176508
ic	175515
pr	173934
no_	170969
ol	167132
ent	165442
he	162917
o_d	161734
ci	160550
del	159165
po	157190
che	156815
_t	156807
is	156630
_in	156622
e_d	156301
_u	155772
ell	155300
_f	153546
le_	149536
con	148784
da	148622
ss	144192
he_	143021
per	140257
a_d	139306
zi	138066
ion	137907
q	137230
nd	135936
qu	135860
_g	135774
il_	134738
ve	133825
_un	131070
_ch	129048
gi	128416
os	127275
lo	124584
_pr	123559
pa	122419
lla	122083
do	121571
_la	121548
_e_	121539
ta_	121533
sa	121282
mo	120734
_pe	120501
am	120493
ato	119435
_v	118940
et	118675
mi	117408
ti_	116936
te_	116112
ce	115125
_al	112775
ne_	112232
_il	111562
on_	110703
a_s	110560
im	109879
r_	107110
om	106878
nte	106812
a_c	106588
i_d	106129
vi	104094
ie	102239
as	101920
one	100744
e_a	100138
zio	99360
o_a	98566
are	96546
nc	96419
e_s	95909
sc	95886
er_	95514
sta	95285
va	94876
a_p	94865
su	94084
in_	93796
rt	93493
pi	93329
el_	92203
e_c	90509
i_s	90067
e_i	89808
_da	87947
ut	87107
men	86233
o_s	86135
_q	85835
_qu	85443
_ri	84976
all	84850
na_	84495
o_c	84291
ra_	83850
e_p	83634
_b	83194
_a_	83007
i_c	82885
si_	82518
ue	82316
_se	81920
_so	81031
eg	80738
è	79780
e_l	78709
i_a	78586
è_	78435
_ma	78401
_si	78376
lt	78047
_no	77766
az	77563
o_i	76899
fi	76597
_pa	76054
est	76016
i_p	75913
gl	75730
ua	75680
li_	75499
iv	75464
tu	75180
ni_	74953
_st	74505
ag	73856
un_	73538
_ca	73436
tra	72780
_su	72438
gli	72401
io_	72166
ett	72066
ur	71730
em	71622
mp	71572
ia_	71452
_o	71249
tto	71161
vo	70667
av	70088
ha	70052
_po	69921
bi	69828
_h	68877
o_p	68671
ro_	68582
nn	68557
ot	68449
_ne	67760
à	67215
nti	66907
cc	66503
sp	66463
pre	66461
rs	66212
_è	66077
lo_	65906
ov	65820
_è_	65673
ere	65467
za	64990
att	64665
ess	64343
azi	64109
a_a	64074
fa	63928
uo	63873
ec	63845
_an	63744
ed	63392
pro	63139
ono	62184
oc	61966
ac	61241
non	61009
op	60917
_ha	60390
ma_	60311
com	60113
ale	59976
hi	59826
ter	59538
nto	59351
ist	59223
tat	58890
que	58828
_le	58387
ali	58024
anc	57890
nz	57820
ir	57807
ad	57770
ant	57546
à_	56792
lle	56544
ati	56466
al_	54505
una	54326
era	53455
res	53354
ann	53276
gio	53248
oni	53083
da_	52948
ica	52825
chi	52788
do_	52638
ul	52336
par	52129
ano	51637
ita	51197
tor	51066
so_	50737
o_l	50467
a_i	50363
tro	50273
str	50256
ri_	49997
nel	49846
_fa	49804
tti	49498
and	49325
_gi	49085
ont	48948
a_l	48839
l_p	48630
be	48396
og	48215
ndo	48092
ap	48083
ha_	48071
i_e	47945
ssi	47758
ga	47653
ver	47267
_mo	47145
id	47077
ran	47054
ge	47005
eri	46701
_mi	46577
iz	46520
_pi	46398
gg	46372
rat	46099
_me	46044
us	45987
_tr	45921
_re	45867
i_i	45862
ui	45516
sti	45516
ns	45490
cu	45234
ari	44982
ba	44840
mo_	44724
_vi	44383
se_	44267
ata	43990
ori	43765
nta	43749
son	43731
zz	43661
fe	43634
ig	43342
ei	43238
qua	43222
_i_	43171
fo	43066
e_e	42998
rc	42923
_te	42798
rr	42751
lu	42703
a_m	42684
ev	42340
ost	42332
e_n	42308
a_r	42155
pp	42111
sto	41445
ini	41303
l_c	40730
rn	40142
gr	39817
o_e	39584
ico	39486
bb	39402
ei_	38874
rm	38838
ame	38823
a_f	38760
tta	38659
tà	38653
_do	38633
ito	38391
tan	38343
gn	38071
nu	38023
a_e	37923
ina	37918
cor	37798
ntr	37516
_sa	37235
ggi	36763
ai	36673
ass	36623
_sc	36205
pri	36080
du	36074
_fi	35989
ore	35913
nno	35876
a_n	35645
enz	35641
dal	35562
art	35480
go	35356
za_	35301
ort	35094
int	34878
cia	34618
sa_	34616
col	34576
olo	34353
_ci	34348
ab	34321
pu	34310
i_m	34290
ora	34056
rd	33977
i_r	33777
lia	33716
_ve	33657
iu	33331
end	33204
sso	33172
ca_	33073
ste	33062
nza	32998
ris	32797
cr	32787
me_	32758
n_c	32622
ome	32523
tre	32487
ili	32434
co_	32423
if	32310
ian	32163
nch	32032
olt	31966
ten	31887
ser	31859
ond	31633
man	31614
pos	31599
e_m	31518
n_p	31324
ues	31305
utt	31298
d_	31193
llo	31117
ng	31075
acc	31069
_es	31003
i_t	30997
ric	30943
tic	30910
ff	30904
ona	30888
tte	30833
a_v	30706
rim	30605
va_	30511
ea	30354
e_u	29875
ani	29731
tà_	29725
izi	29671
sse	29657
_lo	29495
tar	29341
tiv	29336
_sp	29213
ici	29089
sul	29019
a_t	28856
e_r	28814
br	28567
nal	28567
ci_	28466
cat	28435
tut	28327
ese	28021
l_m	28001
mb	27792
po_	27755
l_s	27740
o_n	27609
ers	27592
ib	27530
ndi	27429
nat	27328
iam	27227
oli	27218
tal	26995
sen	26957
mm	26928
_av	26912
i_f	26906
ria	26853
i_u	26640
rti	26623
min	26582
a_g	26536
por	26478
i_n	26470
o_m	26386
ce_	26353
oss	26349
ott	26267
ima	26110
n_s	26039
dei	26023
e_f	25967
ior	25966
i_l	25917
ine	25864
erc	25861
spe	25834
rit	25811
tri	25788
o_u	25738
nda	25704
bil	25698
ura	25578
od	25568
fr	25555
gu	25554
ità	25473
esi	25463
rio	25407
ero	25395
der	25367
ate	25316
gra	25301
ven	25237
cos	25235
zza	25194
sco	25156
ip	25131
ire	24883
ene	24862
fin	24849
ino	24713
alt	24698
_fo	24641
_ra	24627
_pu	24539
lit	24496
ssa	24488
ru	24476
k	24397
for	24279
eb	24258
cen	24158
amo	24149
i_g	23906
a_u	23822
sol	23777
e_t	23723
nde	23694
inc	23681
_tu	23657
ù	23636
car	23608
den	23479
ltr	23287
_ba	23281
sio	23196
ile	22998
sar	22957
de_	22862
_ce	22813
iù	22730
_gr	22712
nf	22684
iat	22671
vol	22643
ide	22575
ara	22466
più	22463
ola	22390
o_r	22377
au	22365
uto	22346
agg	22318
ive	22240
ai_	22152
ez	22135
ù_	22123
ual	21951
iti	21892
iva	21801
ien	21764
ren	21716
oi	21684
n_a	21586
imo	21544
tit	21535
iù_	21530
rte	21523
ove	21472
fic	21379
o_t	21377
mer	21372
i_v	21347
fer	21267
rma	21256
_li	21182
rop	21143
mi_	21114
ier	21026
app	21014
orn	20924
ert	20883
ue_	20855
e_g	20823
lio	20815
o_f	20717
rta	20706
ime	20701
e_v	20681
_vo	20669
dis	20576
rà	20552
rso	20428
emp	20255
tes	20244
uni	20221
rl	20116
iar	20083
mu	19959
van	19921
dic	19783
rà_	19719
tim	19669
sci	19603
tur	19590
y	19561
bo	19538
zia	19508
l_t	19473
mil	19446
itt	19392
a_b	19341
mpo	19234
ob	19198
um	19197
ind	19164
ova	19158
edi	19153
ave	19033
ice	18994
sq	18986
squ	18958
nci	18917
uel	18732
cam	18670
nco	18637
opo	18636
ons	18580
imp	18517
ve_	18481
_be	18462
_gl	18458
quo	18446
up	18417
anz	18399
ebb	18394
cer	18385
ede	18368
isc	18266
_im	18200
_du	18162
ial	18134
tin	18132
can	18072
omp	18013
s_	17949
mar	17939
mat	17892
n_l	17887
&	17721
pol	17669
dr	17656
_ad	17644
r_l	17572
rov	17565
ron	17550
lan	17523
af	17397
uro	17370
ud	17351
gen	17328
cco	17290
rg	17281
ich	17182
lc	17148
a_q	17125
tem	17101
vo_	17082
ret	17041
lar	17026
o_g	16972
bbe	16969
_va	16960
bl	16918
cit	16856
_cr	16825
cas	16768
l_g	16745
nv	16734
reb	16683
giu	16674
ult	16618
sce	16609
w	16594
_ar	16592
lli	16539
ui_	16531
nis	16517
nzi	16457
seg	16447
ner	16442
ele	16437
_ta	16430
sem	16409
ros	16404
lta	16396
zo	16385
rsi	16382
n_i	16381
alc	16285
fat	16250
n_u	16238
erm	16223
izz	16195
sia	16181
ull	16133
raz	16101
_nu	16090
vis	16078
e_q	16072
rie	16033
uc	16024
ors	16024
ber	15985
osi	15926
e_o	15918
_at	15902
ie_	15874
mon	15830
e_h	15821
lor	15806
ern	15740
spo	15731
ole	15708
nsi	15644
cl	15623
ens	15573
lic	15565
ivi	15552
eco	15536
_fr	15531
ana	15521
_ap	15468
_ro	15427
riv	15409
n_m	15338
unt	15328
gna	15315
nic	15297
l_r	15290
qui	15287
oro	15287
eci	15225
egl	15223
ivo	15216
sim	15215
nni	15210
t_	15139
isp	15073
è_s	15066
ò	15037
bu	14993
igl	14985
ava	14949
eu	14902
ub	14897
fu	14888
han	14853
eva	14807
pl	14781
err	14765
ces	14765
_cu	14726
pet	14722
l_d	14711
far	14704
lin	14703
reg	14701
vit	14684
orm	14675
ppo	14662
_or	14607
_lu	14569
_ge	14531
cal	14524
abi	14436
avo	14382
dia	14379
u_	14372
amp	14356
»	14295
dat	14282
ard	14263
gia	14199
imi	14170
oi_	14149
bia	14137
occ	14111
rto	14043
san	14041
uan	13964
rri	13920
i_b	13871
_as	13860
opr	13837
ord	13837
pen	13836
arr	13812
be_	13784
lm	13764
rno	13752
_to	13709
rv	13683
rna	13630
rch	13541
nit	13539
mpr	13527
oca	13519
à_d	13486
of	13481
pot	13451
hia	13432
ega	13402
nos	13367
r_i	13353
rea	13345
_fe	13332
oma	13323
mes	13316
oll	13309
i_o	13301
cre	13298
_ac	13285
ila	13285
o_v	13256
ezz	13205
rar	13195
pia	13193
hi_	13186
&r	13169
rsq	13165
&rs	13163
sit	13151
leg	13140
nce	13127
lat	13109
ò_	13091
eur	13061
mpi	13046
_na	13000
dir	12963
isi	12952
iet	12935
rin	12932
ef	12903
ad_	12860
dov	12853
eno	12685
esa	12681
ttu	12651
lti	12649
iss	12648
esc	12630
_am	12605
«	12584
e_b	12552
dop	12536
rre	12481
erv	12432
ral	12410
_er	12387
ena	12375
ing	12354
inv	12350
ep	12318
vv	12317
ibi	12297
mol	12272
omi	12233
met	12200
egg	12145
rdi	12141
sca	12132
vor	12125
azz	12122
lto	12104
amb	12076
i_q	12071
rca	12062
arl	12055
uti	12044
ze	12020
ho	11947
ifi	11944
due	11941
i_h	11937
cca	11936
asc	11926
suo	11925
n_d	11914
sin	11880
ece	11841
i_è	11829
egn	11827
inf	11815
cio	11808
cin	11797
_ai	11765
ast	11715
let	11690
ì	11663
l_f	11642
n_t	11626
_fu	11617
o_è	11527
din	11510
agl	11505
uno	11494
nar	11491
_ag	11457
cap	11442
mag	11434
fra	11431
via	11424
agi	11418
_eu	11414
tam	11390
pie	11365
ope	11360
div	11342
liz	11321
iso	11302
ffi	11286
pun	11283
e_è	11269
sic	11260
n_g	11251
cci	11218
nes	11207
ote	11171
_ti	11157
sid	11151
eme	11134
cri	11113
ane	11105
tel	11102
o_b	11091
sec	11082
rag	11026
rad	10972
dif	10933
rec	10814
aff	10803
asi	10801
uov	10772
val	10744
_ab	10735
oci	10733
ul_	10732
mun	10717
ogn	10700
_ga	10696
é	10688
spi	10650
rom	10620
eo	10587
cce	10539
des	10533
mpa	10531
mic	10512
esp	10459
_bi	10445
gno	10439
abb	10411
det	10411
n_r	10373
l_n	10361
ug	10346
su_	10325
ram	10291
ua_	10291
mbi	10288
nuo	10263
_it	10244
rem	10240
vin	10199
omu	10195
hie	10184
sor	10167
ite	10146
onf	10143
_ed	10129
osa	10116
vat	10102
emi	10085
eni	10069
o_q	10067
uta	10065
x	10050
a_è	10030
pas	10018
opp	9999
_go	9998
nq	9986
arc	9982
nqu	9978
o_o	9977
amm	9939
a_o	9926
sal	9915
cch	9911
pon	9904
vr	9899
bra	9883
orr	9879
eve	9862
uz	9852
egi	9846
bbi	9840
deg	9833
ume	9822
lav	9821
len	9762
uar	9762
ben	9756
l&	9755
don	9750
lie	9724
pal	9718
_og	9704
ida	9688
tag	9680
lme	9661
l&r	9636
j	9635
itu	9612
nve	9604
ed_	9598
gni	9576
l_l	9576
zo_	9572
fon	9563
ami	9557
ffe	9543
set	9543
_bo	9507
adr	9503
é_	9494
ure	9478
vi_	9466
_br	9454
ras	9437
rig	9407
cur	9342
sch	9297
an_	9282
n_q	9274
ae	9272
las	9261
gua	9245
ogg	9224
ioc	9177
dit	9174
mor	9170
gar	9163
onc	9157
rz	9156
r_c	9131
adi	9127
tua	9105
ema	9104
niz	9098
avv	9097
dar	9076
ì_	9058
lis	9050
gi_	9043
n_e	9042
ins	9024
mbr	8947
nut	8945
soc	8944
pag	8944
n_f	8938
ala	8913
sf	8904
_au	8902
uo_	8883
sat	8866
evi	8857
sis	8834
omm	8817
poi	8800
emb	8796
ton	8783
_o_	8769
nan	8738
n_v	8734
ius	8703
agn	8675
ovi	8674
les	8665
zat	8590
o_h	8582
ade	8576
uzi	8563
ger	8559
l_v	8557
sua	8551
ved	8544
emo	8527
ete	8481
dec	8470
mod	8441
ld	8431
ota	8419
red	8397
cui	8386
roc	8380
rla	8365
cis	8356
mma	8339
sm	8329
var	8302
mig	8260
rav	8254
mis	8250
nor	8247
rog	8243
aro	8237
bre	8201
eta	8188
gh	8170
alm	8168
bas	8165
spa	8138
_«	8131
gat	8129
_gu	8123
nom	8111
odo	8103
ogl	8089
iun	8076
l_b	8073
nse	8049
cel	8040
bli	8037
dan	7993
udi	7963
ecc	7956
m_	7950
inu	7947
tol	7937
ama	7936
hé	7935
ché	7919
usc	7915
aut	7909
dio	7904
etr	7898
è_u	7886
taz	7871
ars	7856
rac	7854
mme	7834
_af	7830
rev	7821
rra	7814
rmi	7813
rif	7798
gin	7795
lte	7795
ust	7768
ubb	7761
pio	7746
_el	7726
med	7726
log	7722
aga	7659
gge	7647
ife	7643
vu	7623
sig	7616
_en	7611
upp	7594
egu	7577
nca	7568
zzo	7556
ill	7551
fes	7547
y_	7538
nsa	7532
_cl	7524
api	7511
not	7502
pit	7498
mmi	7496
ban	7494
hé_	7494
_bu	7493
ezi	7479
rez	7479
